Date,Time,Male,Device,Activity
7/17/2014,7:49 PM,female,desktop,0
7/25/2014,5:43 PM,female,desktop,0
7/22/2014,3:49 PM,female,tablet,0
7/19/2014,6:54 PM,female,desktop,0
7/18/2014,2:13 PM,male,desktop,1
7/26/2014,9:51 PM,male,tablet,0
7/24/2014,11:43 PM,female,mobile,0
7/18/2014,3:10 PM,male,desktop,1
7/28/2014,11:23 AM,female,mobile,0
7/21/2014,7:43 AM,male,mobile,0
7/17/2014,8:09 PM,male,desktop,0
7/24/2014,1:55 PM,female,desktop,0
7/19/2014,9:28 AM,male,tablet,0
7/28/2014,12:37 AM,male,mobile,1
7/31/2014,5:42 AM,female,mobile,1
7/30/2014,5:28 PM,male,tablet,1
7/25/2014,12:36 AM,male,mobile,1
7/25/2014,3:51 AM,male,mobile,0
7/30/2014,12:53 AM,female,desktop,0
7/23/2014,4:32 PM,female,desktop,1
7/31/2014,4:23 PM,male,desktop,1
7/25/2014,2:44 PM,male,desktop,0
7/25/2014,2:33 AM,female,desktop,0
7/31/2014,10:06 PM,female,mobile,0
7/25/2014,2:12 AM,female,desktop,1
7/27/2014,6:51 AM,male,tablet,0
7/21/2014,12:39 PM,female,desktop,0
7/18/2014,6:11 PM,female,desktop,0
7/27/2014,12:15 AM,female,desktop,0
7/31/2014,5:24 PM,male,tablet,0
7/21/2014,1:12 AM,female,tablet,1
7/20/2014,12:36 AM,female,tablet,0
7/29/2014,3:24 PM,male,tablet,1
7/26/2014,12:50 PM,female,tablet,0
7/22/2014,6:26 AM,male,tablet,1
7/30/2014,12:10 PM,female,tablet,0
7/20/2014,7:31 AM,female,desktop,0
7/26/2014,1:00 PM,female,tablet,0
7/20/2014,12:14 PM,female,tablet,0
7/21/2014,2:12 AM,male,tablet,0
7/18/2014,5:03 AM,male,desktop,0
7/18/2014,4:29 PM,female,desktop,1
7/26/2014,2:16 PM,male,tablet,1
7/26/2014,12:51 AM,female,tablet,0
7/20/2014,6:19 AM,male,tablet,0
7/24/2014,1:45 PM,male,mobile,1
7/30/2014,2:30 PM,male,mobile,1
7/31/2014,5:56 AM,male,tablet,1
7/24/2014,4:08 PM,female,tablet,0
7/19/2014,1:06 PM,male,mobile,1
7/30/2014,5:37 AM,male,desktop,0
7/31/2014,10:19 AM,male,tablet,1
7/26/2014,10:57 AM,female,desktop,0
7/20/2014,8:21 PM,male,tablet,1
7/23/2014,11:59 AM,female,tablet,1
7/24/2014,3:38 PM,male,tablet,0
7/17/2014,12:15 AM,female,desktop,1
7/31/2014,2:00 AM,female,desktop,0
7/22/2014,10:24 AM,female,desktop,1
7/28/2014,11:46 AM,male,tablet,1
7/23/2014,12:05 AM,female,mobile,0
7/31/2014,8:23 PM,male,tablet,0
7/29/2014,1:57 PM,female,desktop,0
7/28/2014,4:28 PM,female,mobile,0
7/30/2014,7:48 PM,female,tablet,1
7/24/2014,6:30 AM,male,mobile,1
7/29/2014,12:24 PM,female,desktop,1
7/28/2014,3:21 AM,male,mobile,1
7/19/2014,8:05 AM,female,tablet,1
7/23/2014,2:21 AM,female,desktop,1
7/28/2014,8:54 AM,female,tablet,1
7/25/2014,5:23 PM,female,desktop,1
7/21/2014,3:02 PM,female,desktop,0
7/24/2014,4:46 AM,female,desktop,0
7/28/2014,4:28 AM,male,mobile,0
7/22/2014,1:58 AM,male,desktop,0
7/20/2014,12:06 PM,female,mobile,0
7/24/2014,2:51 PM,male,tablet,0
7/26/2014,11:10 PM,male,mobile,1
7/31/2014,9:55 AM,female,tablet,0
7/22/2014,2:16 AM,female,desktop,1
7/29/2014,1:05 AM,male,desktop,1
7/27/2014,11:11 AM,male,mobile,0
7/29/2014,11:55 AM,female,tablet,1
7/26/2014,9:36 AM,female,tablet,1
7/30/2014,11:11 PM,male,mobile,1
7/20/2014,6:17 AM,male,mobile,1
7/17/2014,1:52 AM,male,mobile,0
7/18/2014,12:04 AM,female,mobile,0
7/29/2014,5:35 AM,male,desktop,1
7/17/2014,12:09 AM,female,desktop,0
7/17/2014,8:47 AM,female,desktop,0
7/20/2014,6:34 AM,female,desktop,1
7/28/2014,2:00 AM,male,mobile,1
7/20/2014,2:00 PM,female,desktop,0
7/26/2014,3:19 AM,female,mobile,1
7/30/2014,7:55 PM,female,mobile,1
7/21/2014,11:12 PM,male,mobile,0
7/30/2014,9:52 PM,female,desktop,0
7/19/2014,11:17 PM,male,desktop,0
7/17/2014,1:47 PM,female,desktop,0
7/28/2014,7:30 AM,male,desktop,1
7/29/2014,5:54 AM,male,mobile,0
7/26/2014,5:14 PM,female,mobile,0
7/22/2014,9:56 AM,male,mobile,0
7/20/2014,11:16 AM,male,mobile,0
7/26/2014,12:17 AM,male,desktop,0
7/25/2014,12:18 PM,male,mobile,0
7/25/2014,8:40 AM,female,mobile,1
7/21/2014,12:26 AM,male,mobile,0
7/23/2014,9:39 AM,male,desktop,0
7/25/2014,1:36 AM,male,desktop,0
7/27/2014,10:14 PM,female,tablet,0
7/19/2014,5:44 PM,male,mobile,1
7/26/2014,8:49 PM,male,tablet,1
7/27/2014,2:48 PM,female,mobile,0
7/21/2014,10:00 AM,female,mobile,1
7/22/2014,1:21 PM,male,desktop,0
7/19/2014,6:25 PM,female,desktop,0
7/23/2014,9:18 AM,female,mobile,1
7/30/2014,12:07 AM,male,desktop,0
7/23/2014,11:01 AM,female,mobile,1
7/17/2014,10:39 PM,male,mobile,1
7/21/2014,12:30 AM,female,tablet,1
7/17/2014,3:06 PM,male,desktop,0
7/26/2014,1:08 AM,female,mobile,1
7/22/2014,3:28 PM,male,desktop,0
7/24/2014,2:01 PM,male,mobile,1
7/24/2014,8:32 AM,male,tablet,0
7/23/2014,6:30 PM,male,desktop,0
7/21/2014,3:26 PM,male,tablet,0
7/19/2014,8:10 AM,male,tablet,0
7/26/2014,12:03 PM,male,tablet,0
7/26/2014,2:04 AM,female,mobile,1
7/24/2014,4:11 PM,female,desktop,0
7/24/2014,9:34 AM,male,tablet,0
7/18/2014,6:51 PM,male,desktop,1
7/31/2014,12:33 AM,female,mobile,1
7/21/2014,11:35 AM,male,desktop,0
7/28/2014,9:22 PM,female,desktop,1
7/30/2014,12:44 PM,male,mobile,0
7/29/2014,5:33 AM,female,tablet,0
7/20/2014,10:01 PM,male,tablet,0
7/27/2014,2:56 AM,female,desktop,1
7/31/2014,8:51 AM,male,mobile,1
7/20/2014,1:13 PM,female,tablet,0
7/23/2014,8:51 AM,female,mobile,0
7/27/2014,12:47 PM,female,mobile,0
7/27/2014,12:07 AM,male,mobile,1
7/27/2014,11:43 AM,male,mobile,1
7/29/2014,5:29 AM,female,mobile,0
7/27/2014,7:46 AM,female,desktop,1
7/19/2014,1:52 PM,female,tablet,1
7/28/2014,8:02 AM,male,desktop,0
7/19/2014,1:25 PM,male,tablet,1
7/30/2014,6:06 PM,female,desktop,0
7/24/2014,12:06 AM,male,desktop,1
7/21/2014,7:46 PM,female,mobile,1
7/21/2014,5:39 AM,female,desktop,0
7/28/2014,4:29 AM,female,mobile,1
7/30/2014,2:00 PM,female,mobile,1
7/31/2014,7:05 AM,female,mobile,1
7/29/2014,8:05 AM,male,desktop,1
7/17/2014,3:03 AM,male,tablet,0
7/17/2014,6:52 AM,male,tablet,1
7/27/2014,2:06 AM,female,tablet,0
7/23/2014,12:28 PM,male,mobile,0
7/22/2014,2:09 PM,male,tablet,1
7/26/2014,9:14 PM,male,mobile,0
7/21/2014,10:40 PM,male,tablet,1
7/17/2014,10:47 AM,female,mobile,1
7/30/2014,9:01 PM,female,tablet,1
7/21/2014,5:06 PM,male,mobile,1
7/24/2014,8:24 AM,male,tablet,0
7/24/2014,8:37 PM,female,mobile,1
7/31/2014,5:30 AM,female,desktop,1
7/19/2014,5:15 PM,female,mobile,0
7/17/2014,8:59 AM,female,tablet,1
7/28/2014,1:55 PM,female,mobile,1
7/24/2014,12:34 PM,male,desktop,1
7/29/2014,8:30 AM,male,mobile,0
7/31/2014,5:56 PM,female,mobile,0
7/25/2014,9:46 AM,female,desktop,0
7/31/2014,5:27 AM,female,mobile,0
7/26/2014,6:16 PM,female,desktop,1
7/30/2014,9:44 PM,male,mobile,0
7/23/2014,9:16 PM,female,desktop,1
7/26/2014,1:29 AM,male,mobile,1
7/27/2014,11:02 AM,female,mobile,0
7/17/2014,2:54 PM,male,desktop,0
7/30/2014,7:59 PM,male,mobile,0
7/21/2014,9:16 PM,male,desktop,0
7/24/2014,6:00 AM,female,mobile,1
7/22/2014,11:53 AM,male,tablet,1
7/28/2014,2:44 AM,male,tablet,1
7/22/2014,11:40 AM,female,desktop,0
7/28/2014,8:26 AM,female,tablet,0
7/30/2014,8:22 PM,male,tablet,1
7/26/2014,2:26 PM,male,desktop,1
7/31/2014,2:40 PM,female,mobile,1
7/24/2014,11:32 AM,male,mobile,1
7/26/2014,9:03 AM,female,desktop,1
7/30/2014,7:01 PM,male,tablet,1
7/17/2014,11:27 AM,female,tablet,0
7/19/2014,10:13 AM,female,tablet,0
7/20/2014,8:03 PM,male,mobile,0
7/19/2014,7:47 AM,male,mobile,0
7/20/2014,8:07 PM,male,tablet,0
7/18/2014,4:25 PM,male,desktop,0
7/30/2014,6:40 AM,male,desktop,1
7/28/2014,8:42 PM,male,mobile,1
7/17/2014,9:50 AM,female,desktop,1
7/30/2014,6:28 AM,female,mobile,0
7/23/2014,12:45 AM,male,tablet,0
7/24/2014,9:38 PM,female,tablet,1
7/22/2014,3:56 AM,male,tablet,0
7/19/2014,10:24 PM,female,desktop,1
7/30/2014,3:48 AM,male,desktop,0
7/25/2014,12:47 AM,female,desktop,0
7/31/2014,2:39 AM,female,desktop,0
7/17/2014,10:24 AM,female,desktop,0
7/27/2014,8:36 PM,female,desktop,1
7/19/2014,6:39 AM,female,tablet,0
7/31/2014,9:13 PM,female,tablet,1
7/27/2014,10:51 PM,male,mobile,0
7/27/2014,4:24 AM,male,mobile,0
7/26/2014,10:23 PM,female,tablet,1
7/24/2014,3:37 PM,male,desktop,0
7/23/2014,4:05 AM,female,desktop,0
7/27/2014,11:06 AM,female,desktop,1
7/18/2014,9:00 PM,female,mobile,0
7/30/2014,3:43 PM,male,desktop,1
7/22/2014,11:00 PM,female,desktop,1
7/26/2014,1:25 PM,male,tablet,0
7/23/2014,12:43 AM,male,desktop,0
7/30/2014,8:06 PM,male,tablet,1
7/23/2014,6:28 PM,female,tablet,1
7/19/2014,12:30 PM,male,tablet,1
7/24/2014,8:09 PM,female,desktop,1
7/22/2014,5:15 AM,female,desktop,1
7/25/2014,12:43 AM,female,tablet,0
7/26/2014,3:30 PM,male,tablet,1
7/22/2014,8:35 AM,male,tablet,0
7/30/2014,5:10 AM,male,desktop,1
7/23/2014,3:56 AM,female,desktop,1
7/18/2014,7:11 AM,male,desktop,0
7/25/2014,12:51 AM,male,mobile,1
7/25/2014,4:20 AM,female,tablet,1
7/26/2014,9:02 PM,male,tablet,0
7/17/2014,3:31 PM,male,tablet,1
7/26/2014,9:27 PM,female,tablet,0
7/20/2014,9:12 PM,female,tablet,1
7/27/2014,8:38 PM,male,tablet,1
7/25/2014,10:38 PM,male,mobile,0
7/27/2014,6:44 PM,female,desktop,0
7/28/2014,10:47 PM,male,mobile,0
7/25/2014,3:30 PM,female,desktop,1
7/29/2014,9:35 PM,female,tablet,1
7/25/2014,3:51 PM,female,tablet,0
7/19/2014,7:56 AM,male,desktop,0
7/17/2014,11:16 PM,female,mobile,0
7/20/2014,11:52 AM,female,desktop,0
7/23/2014,11:28 PM,male,mobile,0
7/26/2014,8:30 AM,female,tablet,1
7/28/2014,5:00 AM,male,mobile,0
7/29/2014,7:39 AM,male,desktop,0
7/19/2014,5:33 AM,female,tablet,0
7/21/2014,9:51 PM,male,tablet,1
7/26/2014,9:47 AM,female,tablet,1
7/30/2014,1:55 PM,female,mobile,0
7/18/2014,6:27 AM,female,mobile,1
7/28/2014,1:19 AM,female,desktop,0
7/28/2014,5:40 PM,female,mobile,1
7/23/2014,2:18 AM,male,desktop,1
7/18/2014,1:49 AM,female,tablet,1
7/26/2014,4:00 AM,male,desktop,1
7/21/2014,1:29 AM,female,tablet,0
7/24/2014,9:37 PM,female,tablet,1
7/23/2014,10:35 PM,male,desktop,0
7/27/2014,12:01 PM,female,desktop,0
7/28/2014,1:13 AM,male,tablet,0
7/22/2014,10:43 PM,male,mobile,0
7/27/2014,5:31 AM,female,desktop,0
7/26/2014,1:14 PM,male,desktop,1
7/21/2014,3:00 PM,female,tablet,1
7/21/2014,10:17 AM,female,tablet,0
7/26/2014,10:38 AM,female,mobile,1
7/23/2014,7:23 AM,female,desktop,0
7/19/2014,5:39 PM,female,desktop,0
7/22/2014,11:49 AM,male,mobile,1
7/26/2014,8:09 PM,male,tablet,1
7/31/2014,3:48 PM,male,mobile,1
7/28/2014,2:43 PM,male,desktop,0
7/20/2014,6:34 PM,male,tablet,0
7/30/2014,5:43 PM,male,tablet,1
7/18/2014,12:29 AM,male,mobile,0
7/31/2014,2:44 AM,female,desktop,1
7/18/2014,2:09 PM,female,tablet,0
7/30/2014,3:19 AM,male,desktop,0
7/28/2014,2:13 PM,female,tablet,1
7/31/2014,6:08 PM,female,tablet,1
7/19/2014,3:21 AM,female,tablet,0
7/28/2014,3:02 AM,male,mobile,0
7/30/2014,7:51 AM,female,desktop,0
7/26/2014,10:58 AM,male,desktop,0
7/19/2014,6:11 PM,male,tablet,1
7/23/2014,8:50 AM,male,desktop,1
7/29/2014,11:39 AM,male,tablet,0
7/25/2014,10:29 PM,female,tablet,1
7/26/2014,12:54 AM,male,tablet,0
7/27/2014,4:04 AM,female,mobile,1
7/31/2014,12:46 PM,female,desktop,1
7/31/2014,1:21 AM,male,mobile,1
7/21/2014,4:19 AM,male,tablet,0
7/30/2014,10:29 PM,male,desktop,1
7/31/2014,8:05 PM,female,mobile,0
7/27/2014,12:43 PM,female,desktop,0
7/23/2014,4:23 AM,male,tablet,0
7/20/2014,4:34 AM,female,tablet,0
7/28/2014,4:30 AM,male,desktop,1
7/21/2014,12:20 PM,female,desktop,0
7/31/2014,9:33 PM,male,mobile,0
7/18/2014,2:37 AM,male,mobile,1
7/27/2014,7:25 PM,female,desktop,0
7/30/2014,12:20 AM,male,tablet,0
7/19/2014,11:02 AM,female,mobile,1
7/21/2014,10:09 AM,male,desktop,0
7/20/2014,10:02 AM,male,desktop,1
7/20/2014,3:16 AM,female,mobile,1
7/18/2014,10:15 AM,male,tablet,0
7/21/2014,12:12 AM,male,desktop,1
7/23/2014,11:54 AM,female,desktop,1
7/19/2014,2:10 PM,female,desktop,0
7/29/2014,5:58 PM,male,tablet,0
7/31/2014,5:26 AM,female,mobile,1
7/28/2014,9:40 PM,male,mobile,1
7/23/2014,5:00 PM,male,desktop,1
7/24/2014,6:10 PM,male,mobile,1
7/27/2014,9:55 AM,male,tablet,1
7/23/2014,6:04 AM,female,desktop,1
7/30/2014,12:58 PM,male,tablet,1
7/17/2014,6:25 AM,male,tablet,0
7/31/2014,3:42 PM,male,mobile,0
7/17/2014,1:06 PM,female,mobile,0
7/26/2014,7:51 PM,male,desktop,1
7/29/2014,10:20 AM,male,tablet,0
7/27/2014,1:24 AM,female,tablet,0
7/22/2014,8:42 AM,female,tablet,1
7/19/2014,8:36 AM,female,mobile,0
7/21/2014,10:34 AM,female,tablet,1
7/17/2014,7:23 AM,female,mobile,1
7/21/2014,11:46 AM,female,desktop,1
7/26/2014,10:27 PM,male,desktop,0
7/27/2014,1:42 PM,male,mobile,0
7/17/2014,4:39 AM,male,mobile,1
7/23/2014,1:12 PM,male,mobile,0
7/22/2014,1:00 AM,male,mobile,1
7/26/2014,3:00 AM,male,desktop,1
7/29/2014,4:21 PM,female,mobile,0
7/30/2014,2:59 PM,male,tablet,0
7/27/2014,6:39 AM,female,mobile,1
7/26/2014,5:53 AM,female,mobile,1
7/22/2014,7:08 AM,female,mobile,1
7/27/2014,9:32 PM,male,mobile,0
7/18/2014,12:31 AM,male,desktop,1
7/29/2014,12:06 AM,male,desktop,0
7/28/2014,2:47 PM,male,mobile,1
7/27/2014,10:18 PM,male,mobile,1
7/27/2014,4:45 PM,male,desktop,0
7/29/2014,9:23 PM,female,desktop,1
7/21/2014,2:49 AM,female,tablet,0
7/17/2014,5:16 PM,female,mobile,0
7/28/2014,5:11 PM,male,tablet,0
7/28/2014,5:21 AM,male,mobile,0
7/18/2014,7:05 AM,male,mobile,0
7/17/2014,7:40 PM,male,tablet,0
7/23/2014,12:51 PM,female,tablet,0
7/29/2014,3:47 AM,male,mobile,0
7/24/2014,11:46 PM,male,tablet,1
7/17/2014,2:53 PM,female,tablet,1
7/24/2014,4:59 AM,male,tablet,0
7/23/2014,3:47 AM,male,tablet,1
7/20/2014,9:47 AM,female,mobile,0
7/20/2014,6:54 PM,male,desktop,0
7/24/2014,7:16 PM,female,desktop,0
7/26/2014,4:06 PM,female,desktop,0
7/21/2014,2:50 PM,male,mobile,1
7/17/2014,4:00 PM,female,mobile,1
7/31/2014,12:42 AM,female,mobile,0
7/29/2014,7:28 PM,male,mobile,0
7/23/2014,3:58 PM,male,desktop,1
7/22/2014,7:03 PM,male,tablet,1
7/27/2014,10:10 PM,male,tablet,1
7/19/2014,9:56 AM,male,tablet,1
7/28/2014,12:59 PM,female,desktop,1
7/22/2014,5:57 PM,female,desktop,1
7/18/2014,11:40 PM,male,tablet,0
7/28/2014,3:15 PM,female,mobile,0
7/27/2014,5:50 PM,female,mobile,0
7/26/2014,11:47 PM,female,desktop,1
7/22/2014,11:43 PM,male,desktop,1
7/23/2014,6:41 AM,female,mobile,0
7/27/2014,10:21 PM,female,mobile,0
7/31/2014,6:23 PM,male,mobile,0
7/28/2014,9:58 AM,female,desktop,1
7/25/2014,8:00 PM,male,mobile,0
7/22/2014,10:49 AM,female,mobile,1
7/31/2014,11:36 AM,female,tablet,1
7/26/2014,10:15 PM,male,desktop,0
7/27/2014,10:53 AM,male,mobile,0
7/28/2014,12:01 AM,male,tablet,0
7/23/2014,4:41 PM,female,desktop,0
7/20/2014,5:43 AM,male,mobile,1
7/30/2014,11:32 PM,female,desktop,1
7/27/2014,10:56 PM,female,desktop,1
7/31/2014,12:24 AM,male,mobile,1
7/29/2014,6:06 PM,female,tablet,1
7/30/2014,5:47 AM,male,desktop,0
7/26/2014,9:46 AM,female,desktop,0
7/21/2014,10:20 PM,female,mobile,1
7/19/2014,8:08 AM,female,desktop,0
7/17/2014,8:27 PM,female,tablet,0
7/18/2014,7:45 AM,female,mobile,1
7/22/2014,5:59 PM,female,desktop,1
7/18/2014,9:12 PM,female,tablet,0
7/28/2014,8:29 AM,male,desktop,0
7/25/2014,12:32 AM,female,mobile,0
7/22/2014,4:24 AM,male,tablet,0
7/29/2014,1:00 PM,male,desktop,1
7/17/2014,5:14 AM,female,tablet,1
7/23/2014,7:17 PM,female,desktop,1
7/25/2014,8:27 PM,male,mobile,0
7/29/2014,2:43 AM,male,tablet,0
7/17/2014,10:30 PM,male,tablet,0
7/30/2014,1:23 AM,female,mobile,1
7/24/2014,6:12 PM,male,desktop,0
7/19/2014,12:36 PM,male,tablet,0
7/26/2014,1:44 PM,male,desktop,0
7/24/2014,12:25 AM,female,mobile,0
7/20/2014,5:41 AM,female,desktop,0
7/29/2014,9:15 AM,female,mobile,0
7/26/2014,12:21 AM,female,mobile,1
7/17/2014,12:56 AM,female,tablet,0
7/29/2014,2:26 PM,female,desktop,0
7/30/2014,5:41 AM,female,mobile,0
7/20/2014,2:28 PM,female,tablet,0
7/20/2014,8:56 PM,female,desktop,0
7/22/2014,5:25 AM,male,tablet,1
7/29/2014,12:04 AM,female,tablet,0
7/17/2014,1:30 AM,female,desktop,1
7/31/2014,2:09 PM,female,tablet,1
7/21/2014,5:19 AM,female,tablet,0
7/26/2014,3:06 PM,male,desktop,0
7/25/2014,7:26 AM,male,mobile,0
7/20/2014,11:03 PM,male,tablet,1
7/25/2014,1:03 AM,female,mobile,0
7/27/2014,12:30 AM,male,desktop,0
7/30/2014,1:37 AM,male,tablet,1
7/21/2014,5:00 PM,male,mobile,1
7/20/2014,12:18 AM,female,desktop,0
7/22/2014,10:00 AM,male,desktop,0
7/24/2014,3:31 PM,female,mobile,0
7/18/2014,10:15 PM,male,tablet,1
7/23/2014,9:04 AM,male,tablet,1
7/17/2014,8:50 PM,male,desktop,1
7/24/2014,11:05 PM,female,desktop,1
7/29/2014,12:29 PM,male,tablet,0
7/27/2014,6:06 AM,female,mobile,0
7/22/2014,9:59 AM,female,desktop,1
7/28/2014,12:30 AM,female,tablet,1
7/21/2014,6:22 AM,male,desktop,1
7/29/2014,8:03 PM,female,desktop,0
7/31/2014,7:25 PM,female,mobile,0
7/31/2014,5:11 AM,female,mobile,1
7/27/2014,11:17 AM,male,mobile,1
7/26/2014,6:58 PM,male,desktop,1
7/26/2014,1:51 PM,male,desktop,0
7/28/2014,2:37 PM,female,desktop,0
7/20/2014,11:36 PM,female,mobile,0
7/22/2014,6:05 AM,female,desktop,0
7/24/2014,5:45 AM,male,mobile,1
7/30/2014,11:39 AM,male,mobile,1
7/17/2014,3:28 PM,male,desktop,0
7/18/2014,3:05 AM,male,mobile,0
7/21/2014,4:46 PM,male,desktop,1
7/25/2014,10:38 AM,male,mobile,0
7/17/2014,1:29 PM,female,tablet,0
7/26/2014,12:46 AM,female,desktop,0
7/28/2014,2:51 AM,male,desktop,1
7/26/2014,5:00 AM,female,tablet,0
7/24/2014,1:24 AM,male,tablet,0
7/28/2014,9:07 PM,male,desktop,0
7/20/2014,11:34 AM,female,desktop,0
7/28/2014,5:23 AM,male,tablet,1
7/26/2014,8:57 PM,female,desktop,1
7/20/2014,6:30 AM,male,tablet,0
7/23/2014,1:39 PM,female,mobile,1
7/27/2014,10:53 PM,female,tablet,1
7/19/2014,7:52 AM,male,desktop,0
7/30/2014,4:10 PM,male,mobile,0
7/17/2014,3:50 PM,female,mobile,1
7/22/2014,7:28 PM,male,tablet,0
7/30/2014,2:12 PM,male,mobile,1
7/29/2014,6:47 AM,female,desktop,1
7/23/2014,9:00 PM,female,tablet,1
7/18/2014,3:57 AM,female,tablet,0
7/22/2014,6:57 PM,male,tablet,1
7/23/2014,3:30 AM,male,desktop,0
7/17/2014,12:20 PM,female,tablet,1
7/19/2014,1:25 AM,female,desktop,0
7/18/2014,9:32 PM,female,desktop,0
7/27/2014,8:46 AM,male,tablet,1
7/30/2014,9:18 PM,female,desktop,0
7/30/2014,7:21 AM,female,desktop,1
7/22/2014,11:54 AM,male,tablet,0
7/25/2014,12:00 AM,female,mobile,1
7/17/2014,5:21 AM,female,desktop,1
7/25/2014,7:13 AM,male,mobile,0
7/29/2014,9:08 AM,female,mobile,0
7/22/2014,7:50 AM,male,mobile,1
7/23/2014,1:50 AM,male,tablet,0
7/17/2014,5:42 AM,female,desktop,1
7/25/2014,1:51 PM,male,desktop,1
7/21/2014,10:07 PM,male,mobile,1
7/22/2014,11:25 AM,male,mobile,0
7/22/2014,4:36 AM,male,tablet,0
7/23/2014,1:08 PM,female,desktop,0
7/17/2014,9:59 PM,female,mobile,1
7/26/2014,5:45 PM,female,mobile,0
7/20/2014,5:57 PM,female,desktop,1
7/29/2014,10:00 AM,male,desktop,1
7/23/2014,7:53 PM,male,tablet,0
7/17/2014,4:19 AM,female,desktop,0
7/25/2014,1:16 AM,female,tablet,0
7/17/2014,11:09 AM,female,mobile,1
7/27/2014,11:15 AM,female,desktop,0
7/31/2014,3:40 PM,male,mobile,1
7/25/2014,10:11 AM,female,mobile,1
7/19/2014,12:56 AM,male,tablet,0
7/18/2014,10:21 AM,female,mobile,0
7/19/2014,2:57 PM,male,mobile,1
7/27/2014,4:27 PM,female,mobile,1
7/18/2014,3:12 PM,female,desktop,0
7/21/2014,5:21 PM,male,tablet,0
7/31/2014,12:02 PM,female,mobile,0
7/31/2014,11:45 PM,female,tablet,1
7/17/2014,8:25 PM,female,mobile,0
7/28/2014,9:53 AM,male,desktop,0
7/26/2014,8:40 AM,female,mobile,0
7/26/2014,4:06 AM,male,mobile,1
7/26/2014,11:26 PM,male,desktop,0
7/22/2014,11:17 PM,female,desktop,0
7/23/2014,7:26 PM,male,desktop,1
7/26/2014,2:56 AM,male,desktop,1
7/20/2014,7:30 AM,female,tablet,0
7/18/2014,8:02 PM,female,mobile,0
7/19/2014,2:47 AM,male,desktop,1
7/17/2014,1:15 AM,female,tablet,0
7/23/2014,3:27 AM,female,desktop,1
7/30/2014,8:12 AM,female,tablet,1
7/31/2014,3:51 AM,male,mobile,0
7/27/2014,8:38 PM,female,tablet,1
7/29/2014,12:58 PM,male,tablet,1
7/19/2014,10:53 PM,male,mobile,1
7/30/2014,4:07 AM,female,desktop,1
7/21/2014,11:45 AM,female,mobile,1
7/26/2014,3:42 PM,female,desktop,0
7/24/2014,4:22 PM,female,tablet,0
7/24/2014,12:25 AM,male,mobile,1
7/18/2014,2:49 AM,female,desktop,1
7/17/2014,11:24 PM,female,mobile,0
7/21/2014,5:42 AM,male,tablet,0
7/25/2014,11:11 PM,male,desktop,1
7/21/2014,9:57 PM,male,mobile,1
7/29/2014,12:15 PM,female,mobile,0
7/17/2014,5:15 AM,female,mobile,1
7/23/2014,10:50 AM,male,desktop,1
7/23/2014,6:30 PM,female,desktop,1
7/18/2014,12:42 PM,male,desktop,0
7/21/2014,4:40 PM,male,desktop,0
7/29/2014,1:44 PM,female,desktop,0
7/21/2014,7:09 AM,female,tablet,0
7/27/2014,3:39 PM,male,desktop,0
7/17/2014,9:36 PM,male,mobile,0
7/26/2014,7:09 PM,female,tablet,1
7/22/2014,7:44 AM,female,tablet,0
7/23/2014,7:21 AM,male,desktop,0
7/30/2014,7:36 PM,female,mobile,1
7/22/2014,6:09 PM,male,tablet,1
7/23/2014,4:47 AM,male,tablet,1
7/25/2014,9:40 AM,male,tablet,0
7/20/2014,9:14 PM,female,mobile,0
7/21/2014,6:35 AM,female,mobile,0
7/25/2014,12:58 AM,male,tablet,1
7/20/2014,11:00 PM,male,mobile,0
7/24/2014,6:18 AM,male,tablet,0
7/20/2014,7:24 PM,female,desktop,0
7/23/2014,1:56 PM,female,tablet,0
7/22/2014,9:41 AM,male,desktop,0
7/27/2014,7:09 AM,male,tablet,0
7/25/2014,1:05 AM,female,mobile,1
7/25/2014,4:16 PM,male,mobile,1
7/25/2014,9:18 AM,male,tablet,0
7/30/2014,12:33 AM,female,desktop,1
7/24/2014,12:35 AM,female,tablet,1
7/21/2014,4:23 PM,male,mobile,0
7/20/2014,8:26 AM,male,mobile,1
7/19/2014,2:00 PM,male,desktop,0
7/22/2014,10:28 PM,male,tablet,0
7/26/2014,8:22 AM,male,tablet,0
7/20/2014,7:59 PM,female,desktop,1
7/19/2014,12:40 AM,male,mobile,0
7/21/2014,6:57 PM,female,mobile,1
7/29/2014,11:51 PM,female,mobile,0
7/22/2014,1:15 PM,female,mobile,1
7/23/2014,2:04 PM,male,mobile,1
7/20/2014,5:04 PM,male,tablet,1
7/21/2014,6:32 PM,male,desktop,0
7/23/2014,11:30 PM,female,tablet,1
7/27/2014,10:11 AM,male,mobile,1
7/17/2014,6:06 AM,female,mobile,0
7/25/2014,10:46 AM,female,mobile,0
7/27/2014,8:36 AM,female,tablet,1
7/19/2014,11:00 PM,male,tablet,1
7/20/2014,4:02 AM,male,mobile,0
7/17/2014,6:40 AM,male,mobile,1
7/23/2014,12:02 AM,female,desktop,1
7/21/2014,4:15 PM,male,desktop,0
7/29/2014,4:33 AM,male,tablet,1
7/24/2014,4:06 AM,male,mobile,1
7/20/2014,12:24 PM,female,tablet,1
7/28/2014,4:11 AM,male,mobile,0
7/26/2014,5:35 PM,male,tablet,1
7/25/2014,2:59 AM,male,mobile,0
7/23/2014,1:31 AM,female,mobile,0
